Tree_num,Species,meas_time,meas_loc,Obs#,Time,Date,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
41,HEAR,day,bottom,82,10:28:26,7/10/2025,-0.000635454,1.91965992,-0.000635664,-0.028529458,1.064896,1.066193,4.721294353,3.656398353,12.639284,12.623901,55.96603073,0.4417875,7.5,PSF-00471_20250710102826_28a,0,0,0,41.048527,141.307358,0.709509,0.5,0.8,76.9107756,1,19.73,19.75,34.18,31.8,31.8,84.36,80.9,48.5,40.1,271,3.936,10:19:52,7/10/2025,-0.39,1,0,-0.001,-9999,1.134,2.267,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.435392,2.428919,1.063671,0.690695,0.189824,-0.030954,0.312505,0.333519,41.048527,0.000839,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102826_28a,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
42,ACGR,day,top,83,10:28:45,7/10/2025,0.046770161,1.92330272,0.045659823,2.975404968,1.207319,1.072564,6.454373943,5.247054943,12.716246,14.31388,76.51895605,0.4417875,7.5,PSF-00471_20250710102845_8ba,0,0,0,47.294853,58.51722,0.191779,0.5,0.8,140.9192092,1,22.32,19.83,34.22,37.43,37.43,84.35,81.1,73.7,9,1837,3.936,10:19:52,7/10/2025,-0.39,1,0,0.001,-9999,0.942,-4.506,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.435514,2.432877,1.064959,0.742812,0.189572,0.041179,0.313981,1.640064,47.294853,0.000853,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102845_8ba,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
42,ACGR,day,bottom,84,10:28:54,7/10/2025,0.000258045,1.91783648,0.00025801,0.014244704,1.023659,1.02301,5.499956198,4.476297198,12.129382,12.137076,65.21171683,0.4417875,7.5,PSF-00471_20250710102854_eee,0,0,0,56.722282,106.933952,0.469558,0.5,0.8,18.78232,1,18.9,18.89,34.24,34.52,34.52,84.34,80.8,79.3,1.9,100,3.935,10:19:52,7/10/2025,-0.39,1,0,-0.001,-9999,0.225,0.629,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.434036,2.427637,1.0631,0.7546,0.189403,0.00279,0.314557,0.191314,56.722282,0.000872,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102854_eee,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
43,PIPU,day,top,85,10:29:18,7/10/2025,0.111459513,1.91783648,0.105337576,6.097374067,1.296555,1.019664,5.968788582,4.672233582,12.088305,15.370902,70.76216458,0.4417875,7.5,PSF-00471_20250710102918_7e5,0,0,0,121.735092,156.941406,0.224328,0.5,0.8,173.181216,1,23.87,18.77,34.29,36,36,84.35,80.8,74,8.5,1930,3.935,10:19:52,7/10/2025,-0.39,1,0,0,-9999,1.683,4.684,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433846,2.435192,1.063374,0.743265,0.189016,0.021401,0.316447,1.717223,121.735092,0.00081,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102918_7e5,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
43,PIPU,day,bottom,86,10:29:26,7/10/2025,-0.00022618,1.91783648,-0.000226206,-0.011236539,1.012708,1.01322,5.052106987,4.039398987,12.012629,12.006559,59.89457008,0.4417875,7.5,PSF-00471_20250710102926_770,0,0,0,99.914078,271.290436,0.631708,0.5,0.8,37.6497968,1,18.63,18.64,34.31,33,33,84.35,80.8,79.5,1.6,149,3.935,10:19:52,7/10/2025,-0.39,1,0,-0.001,-9999,-0.513,0.25,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433634,2.427208,1.063266,0.755233,0.188908,-0.017528,0.316985,0.231833,100.143669,0.000877,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102926_770,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
44,GYDI,day,top,87,10:29:42,7/10/2025,0.021001598,1.921482,0.020774534,0.832982229,1.09161,1.053782,4.364317659,3.272707659,12.492567,12.94101,51.74057687,0.4417875,7.5,PSF-00471_20250710102942_b90,0,0,0,85.458755,220.832703,0.613016,0.5,0.8,440.6359008,1,20.05,19.36,34.34,30.42,30.42,84.35,81,-20.1,124.8,1797,3.934,10:19:52,7/10/2025,-0.39,1,-0.003,0.024,-9999,0.614,-0.309,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.434757,2.429405,1.0643,0.566561,0.188697,-0.050083,0.318093,1.606042,85.458755,0.00085,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102942_b90,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
44,GYDI,day,bottom,88,10:29:51,7/10/2025,-0.01575808,1.91783648,-0.01588863,-0.763003752,1.038275,1.073033,4.945233746,3.906958746,12.720855,12.308805,58.62754886,0.4417875,7.5,PSF-00471_20250710102951_5db,0,0,0,71.89286,195.891739,0.632997,0.5,0.8,41.2714044,1,19.06,19.7,34.35,32.62,32.62,84.35,80.8,-19.9,124.6,163,3.933,10:19:52,7/10/2025,-0.39,1,-0.004,-0.011,-9999,0.549,1.017,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.435287,2.427868,1.06336,0.566834,0.188601,-0.022853,0.318771,0.243725,71.89286,0.000857,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710102951_5db,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
45,PODE,day,top,89,10:30:28,7/10/2025,0.105132859,1.91965992,0.09967407,4.745446905,1.248059,1.032725,5.112026254,3.863967254,12.244494,14.797592,60.61212063,0.4417875,7.5,PSF-00471_20250710103028_e7c,0,0,0,101.204391,151.330597,0.331236,0.5,0.8,266.8437216,1,22.81,18.87,34.43,33.21,33.21,84.34,80.9,79.3,1.9,2014,3.932,10:30:21,7/10/2025,-0.34,1,0.012,0.081,0.103,1.194,50.075,73.878,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433988,2.433519,1.063805,0.7548,0.188025,-0.016329,0.321674,1.787108,101.204391,0.000823,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103028_e7c,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
45,PODE,day,bottom,90,10:30:38,7/10/2025,0.124885098,1.91965992,0.117256854,4.987626123,1.224862,0.998482,4.686615158,3.461753158,11.838768,14.522909,55.56811902,0.4417875,7.5,PSF-00471_20250710103038_276,0,0,0,71.125389,256.81543,0.723049,0.5,0.8,35.2847912,1,22.36,18.23,34.44,31.67,31.67,84.34,80.9,79.7,1.5,122,3.933,10:30:21,7/10/2025,-0.34,1,0,-9999,-9999,-0.104,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.43297,2.432848,1.063668,0.755517,0.187902,-0.035971,0.322326,0.209247,71.125389,0.000855,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103038_276,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
46,ACGR,day,top,91,10:30:57,7/10/2025,0.024144837,1.91965992,0.023844924,1.735008193,1.11996,1.041109,6.962626199,5.842666199,12.34371,13.278601,82.55425895,0.4417875,7.5,PSF-00471_20250710103057_6d4,0,0,0,58.722496,65.165161,0.098867,0.5,0.8,75.534388,1,20.38,18.95,34.5,38.83,38.83,84.34,80.9,70,13.5,1910,3.933,10:30:21,7/10/2025,-0.34,1,-0.001,-0.001,-0.003,-0.306,-0.515,-1.183,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4341,2.429834,1.063713,0.734769,0.18749,0.05641,0.323775,1.700784,58.722496,0.000819,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103057_6d4,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
46,ACGR,day,bottom,92,10:31:06,7/10/2025,0.005860043,1.91965992,0.005842209,0.321674318,1.020004,1.005368,5.484693063,4.464689063,11.92006,12.093599,65.03074535,0.4417875,7.5,PSF-00471_20250710103106_4d1,0,0,0,51.749111,81.469414,0.364803,0.5,0.8,10.0685628,1,18.54,18.28,34.52,34.47,34.47,84.34,80.9,78.7,2.8,69,3.933,10:30:21,7/10/2025,-0.34,1,-0.001,-0.003,-9999,0.185,0.558,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433033,2.42698,1.064162,0.753424,0.187322,-0.001496,0.324326,0.165802,51.749111,0.000844,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103106_4d1,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
47,ACPL,day,top,93,10:31:31,7/10/2025,0.028796016,1.91965992,0.028370443,1.295044843,1.149048,1.090209,4.862255276,3.713207276,12.925128,13.622706,57.64380884,0.4417875,7.5,PSF-00471_20250710103131_d83,0,0,0,3.206491,6.098628,0.474227,0.5,0.8,315.2661096,1,20.84,19.77,34.57,32.32,32.32,84.35,80.9,-19.3,123.9,1662,3.932,10:30:21,7/10/2025,-0.34,1,-0.001,0.011,-9999,0.053,0.081,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.435384,2.430524,1.063797,0.56784,0.187019,-0.029415,0.326249,1.493523,3.206491,0.000885,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103131_d83,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
47,ACPL,day,bottom,94,10:31:41,7/10/2025,-0.024380278,1.91965992,-0.024693898,-1.234065589,0.972751,1.028939,5.037930898,4.065179898,12.1987,11.53256,59.72650738,0.4417875,7.5,PSF-00471_20250710103141_978,0,0,0,2.482295,8.175731,0.696382,0.5,0.8,23.1198824,1,17.63,18.65,34.58,32.95,32.95,84.35,80.9,-19.9,124.6,83,3.932,10:30:21,7/10/2025,-0.34,1,0.016,0.008,-9999,0.103,0.118,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.43362,2.425549,1.0639,0.566908,0.186941,-0.02151,0.327017,0.177379,2.482295,0.000852,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103141_978,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
48,PIPU,day,top,95,10:31:57,7/10/2025,0.035943943,1.91783648,0.035282677,2.739935089,1.150687,1.026048,7.370197489,6.219510489,12.164423,13.642091,87.37637805,0.4417875,7.5,PSF-00471_20250710103157_ce9,0,0,0,68.0784,79.409477,0.142692,0.5,0.8,114.724368,1,20.81,18.56,34.61,39.89,39.89,84.35,80.8,74.7,7.5,2010,3.932,10:30:21,7/10/2025,-0.34,1,0,0.001,-9999,-0.056,0.121,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.433475,2.430483,1.063343,0.744916,0.18668,0.069391,0.3282,1.783955,68.0784,0.000809,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103157_ce9,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
48,PIPU,day,bottom,96,10:32:08,7/10/2025,-0.000100267,1.921482,-0.000100272,-0.005784398,0.986705,0.986968,5.660894924,4.674189924,11.701381,11.698263,67.11197301,0.4417875,7.5,PSF-00471_20250710103208_c05,0,0,0,55.919052,114.973068,0.513633,0.5,0.8,30.81798,1,17.82,17.82,34.65,35.04,35.04,84.35,81,69.1,14.6,150,3.931,10:30:21,7/10/2025,-0.34,1,0,0.001,-9999,0.705,1.256,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4323,2.425835,1.064354,0.733015,0.186445,0.004283,0.328905,0.232584,55.919052,0.000855,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103208_c05,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
49,HEAR,day,top,97,10:32:26,7/10/2025,0.180404038,1.91965992,0.164906597,8.560246186,1.385311,0.997474,5.583016874,4.197705874,11.825315,16.423214,66.18870034,0.4417875,7.5,PSF-00471_20250710103226_e88,0,0,0,94.751358,129.153015,0.266364,0.5,0.8,205.9526448,1,24.96,17.98,34.68,34.79,34.79,84.35,80.9,47.5,41.2,1933,3.931,10:30:21,7/10/2025,-0.34,1,0.004,0.007,-9999,-0.818,-2.377,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.432543,2.436704,1.063624,0.688818,0.18619,0.000588,0.330205,1.720062,94.751358,0.000826,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103226_e88,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
49,HEAR,day,bottom,98,10:32:39,7/10/2025,-0.001119516,1.91783648,-0.00112017,-0.054339574,0.965427,0.967904,4.914666333,3.949239333,11.475266,11.445895,58.26516104,0.4417875,7.5,PSF-00471_20250710103239_592,0,0,0,73.029396,236.205338,0.690822,0.5,0.8,65.2135968,1,17.39,17.43,34.69,32.51,32.51,84.35,80.8,66.8,17.3,236,3.931,10:30:21,7/10/2025,-0.34,1,-0.001,-0.001,-9999,0.111,0.58,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.431676,2.425157,1.063104,0.728243,0.186113,-0.02854,0.330991,0.304989,73.029396,0.000843,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103239_592,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
50,TICO,day,top,99,10:32:55,7/10/2025,0.070378378,1.91601168,0.067884852,4.008360666,1.182427,0.999935,5.952400696,4.769973696,11.85509,14.018682,70.56788022,0.4417875,7.5,PSF-00471_20250710103255_9d3,0,0,0,232.729202,256.59906,0.093024,0.5,0.8,74.4564096,1,21.26,17.98,34.72,35.95,35.95,84.35,80.7,77.4,4.2,2001,3.93,10:30:21,7/10/2025,-0.34,1,-0.001,-0.001,-9999,-3.407,-7.219,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.432547,2.431156,1.06281,0.750523,0.185905,0.015152,0.332148,1.776415,235.138184,0.000811,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103255_9d3,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
50,TICO,day,bottom,100,10:33:05,7/10/2025,0.000911286,1.921482,0.000910854,0.049456818,0.958617,0.956368,5.366899105,4.408282105,11.338593,11.365261,63.62654541,0.4417875,7.5,PSF-00471_20250710103305_d2d,0,0,0,34.03294,80.852509,0.579074,0.5,0.8,45.8626608,1,17.22,17.18,34.74,34.08,34.08,84.35,81,79.4,1.9,198,3.93,10:30:21,7/10/2025,-0.34,1,0,-9999,-9999,-0.25,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.431264,2.424886,1.064314,0.754931,0.185762,-0.009258,0.332749,0.273308,34.363747,0.00086,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103305_d2d,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
51,QUBU,day,top,101,10:33:28,7/10/2025,0.134225733,1.91783648,0.125446006,7.215719741,1.344162,1.016676,5.985215646,4.641053646,12.052993,15.935438,70.9569134,0.4417875,7.5,PSF-00471_20250710103328_8a4,0,0,0,78.172806,93.094826,0.160288,0.5,0.8,121.6265344,1,24.09,18.22,34.78,36.05,36.05,84.35,80.8,79.5,1.6,1897,3.93,10:30:21,7/10/2025,-0.34,1,0.002,0.003,-9999,-0.441,-0.576,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.432927,2.435405,1.063462,0.755191,0.185492,0.015746,0.33427,1.689455,78.172806,0.000793,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103328_8a4,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
51,QUBU,day,bottom,102,10:33:36,7/10/2025,0.001457472,1.92330272,0.001456369,0.07321912,0.929839,0.926511,5.020965288,4.091126288,10.984227,11.023673,59.52537389,0.4417875,7.5,PSF-00471_20250710103336_38c,0,0,0,65.322159,150.644653,0.566382,0.5,0.8,47.576088,1,16.66,16.6,34.79,32.89,32.89,84.35,81.1,79.4,2.1,210,3.93,10:30:21,7/10/2025,-0.34,1,0,-0.001,-9999,0.693,0.7,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.430328,2.423993,1.065124,0.754816,0.185422,-0.025003,0.33471,0.282899,65.322159,0.000854,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103336_38c,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
52,PODE,day,top,103,10:33:54,7/10/2025,0.041376566,1.91965992,0.040503548,2.5590859,1.06483,0.94845,6.165145763,5.100315763,11.245184,12.625034,73.09871666,0.4417875,7.5,PSF-00471_20250710103354_ca1,0,0,0,248.605377,277.35614,0.10366,0.5,0.8,81.8914,1,19.04,16.96,34.82,36.59,36.59,84.34,80.9,75.9,6.1,1975,3.929,10:30:21,7/10/2025,-0.34,1,-0.001,0,-9999,-3.235,-8.016,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.430911,2.42774,1.063697,0.747497,0.185197,0.022335,0.335801,1.755146,248.605377,0.000823,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103354_ca1,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
52,PODE,day,bottom,104,10:34:05,7/10/2025,0.001982296,1.91965992,0.001980251,0.107710223,0.944385,0.93948,5.360918154,4.416533154,11.138237,11.196398,63.55563905,0.4417875,7.5,PSF-00471_20250710103405_9af,0,0,0,15.228868,30.776739,0.505183,0.5,0.8,31.9275656,1,16.87,16.78,34.84,34.06,34.06,84.35,80.9,79.3,1.9,158,3.929,10:30:21,7/10/2025,-0.34,1,-0.001,0.001,-9999,-0.731,-0.978,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.43062,2.424326,1.06361,0.754669,0.185048,-0.010845,0.336516,0.2399,15.228868,0.000868,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103405_9af,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
53,GYDI,day,top,105,10:34:26,7/10/2025,0.010142344,1.91965992,0.01008904,0.806121836,1.027753,0.991074,7.429510651,6.401757651,11.749539,12.184391,88.07955721,0.4417875,7.5,PSF-00471_20250710103426_438,0,0,0,49.254299,52.421093,0.060411,0.5,0.8,48.4012932,1,18.3,17.65,34.89,40.04,40.04,84.35,80.9,60.7,25,2003,3.928,10:30:21,7/10/2025,-0.34,1,-0.001,-0.001,-9999,0.061,-0.22,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.432004,2.42658,1.063631,0.715432,0.184651,0.06769,0.338026,1.778515,49.254299,0.00081,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103426_438,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
53,GYDI,day,bottom,106,10:34:36,7/10/2025,0.000481228,1.91965992,0.000481107,0.028690894,0.989613,0.988307,5.81627853,4.82666553,11.717781,11.733265,68.96227805,0.4417875,7.5,PSF-00471_20250710103436_826,0,0,0,42.479397,59.167744,0.282051,0.5,0.8,23.3538228,1,17.59,17.57,34.93,35.53,35.53,84.34,80.9,76,6,207,3.927,10:30:21,7/10/2025,-0.34,1,0,-0.002,-9999,0.247,0.531,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.431873,2.425463,1.063781,0.747638,0.184421,0.007127,0.338733,0.280601,42.479397,0.000862,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103436_826,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
54,ACGR,day,top,107,10:36:51,7/10/2025,0.023116191,1.91965992,0.022841142,1.800983488,1.050489,0.968558,7.370197489,6.319708489,11.481824,12.453077,87.36602049,0.4417875,7.5,PSF-00471_20250710103651_87b,0,0,0,69.280388,78.788284,0.120677,0.5,0.8,98.2793488,1,18.44,17,35.16,39.89,39.89,84.36,80.9,58.6,27.5,2036,3.926,10:30:21,7/10/2025,-0.34,1,0,0,-9999,-2.588,-5.69,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.430938,2.426769,1.063645,0.711252,0.182768,0.062232,0.348644,1.805549,69.280388,0.00079,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103651_87b,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
54,ACGR,day,bottom,108,10:36:59,7/10/2025,0.000304226,1.921482,0.000304178,0.018290046,0.961411,0.960579,5.829124945,4.867713945,11.387446,11.397308,69.10640124,0.4417875,7.5,PSF-00471_20250710103659_254,0,0,0,53.793671,102.69928,0.476202,0.5,0.8,31.6198128,1,16.86,16.85,35.17,35.57,35.57,84.35,81,79.1,2.4,166,3.926,10:30:21,7/10/2025,-0.34,1,0,-9999,-9999,0.277,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.43069,2.424287,1.064749,0.754232,0.182664,0.004454,0.349211,0.245997,53.793671,0.000869,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103659_254,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
55,PIPU,day,top,109,10:37:20,7/10/2025,-0.016557366,1.921482,-0.01670128,-0.955195454,0.915448,0.958921,5.555209656,4.639761656,11.36704,10.851714,65.85122874,0.4417875,7.5,PSF-00471_20250710103720_9da,0,0,0,9.881616,13.836265,0.285818,0.5,0.8,232.4271976,1,16.03,16.79,35.2,34.7,34.7,84.36,81,-20,124.7,2033,3.883,10:30:21,7/10/2025,-0.34,1,-0.002,0,-9999,-0.08,-0.162,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.430602,2.422963,1.064498,0.566749,0.182476,-0.007165,0.350816,1.802844,10.248184,0.000804,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250710103720_9da,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
